 "problem_instance" , "ela_feature_class" , "technique" , "sample_size" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4616719413337722e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8493123945506804e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.075254407711411e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.005129834717228943e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.1753387442778775e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "8.29034619944849e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.1285351920264817e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-268.58158556682247e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.0070401175432103225e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6506024096385542e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.5441721376538129e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6592634578145282e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7601153138567944e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.676264211478557e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.007073735024601069e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "9.65773290780845e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.020184135810131898e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.013124923568276e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0019560108930425e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0004184684844004e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9962557722470464e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0329055394545803e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0103893175469978e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.0091917126493168e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9984820643731711e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_5" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9263274538885604e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.00850579886932401e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.0496819017869381e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.0024112878669519944e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.0031014730933627277e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.011641433407326929e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.04456673536796174e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-5.043602309271478E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.0013411375653387125e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.16644282094301904e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9224970052592174e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.20520520520520513e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0460460460460457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.24889268417320176e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.25144732096565797e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5661454351433493e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5634798002038042e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.24840962856538445e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.24932624623581187e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5628317067305362e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5672723716220543e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8651827545822156e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.2534546552677459e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.839494862419967E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.27633240115259006e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "88.37879481849129e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.002749401962572433e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "180.54141507862727e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.033519772757447885e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6634422948632421e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.5790874291567949e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.7468056697308635e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.888346413516315e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8697423366055662e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "3.144187297572931E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "75.5168359424814e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.677799967846196e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0003828774958552e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0022360618074504e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9998914773178312e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0001395874211823e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.000523124185055e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0020020560361127e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9999773435872437e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0000602395781786e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.43313599585272033e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.1161094486733445e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.11654700839878895e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.12241693929772346e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.06173340566021057e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.14737005134874614e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.21541844753260975e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.15024718936699255e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.0556950962205649e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.3029350647555661e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "10.868043941511345e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.3263263263263259e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.2472472472472473e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.463760822927627e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4659630747961102e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5025806913227795e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4654177980518446e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.46722150367392545e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8505920081366378e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.3214424636638302e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.001758288638901706e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.5923431631512093e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "10.910021410027287e0" ,
